Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-tjl7,counterbalance-lxdj,counterbalance-yqqs,counterbalance-jiws,counterbalance-eqty,counterbalance-xsf1,branch-imu3,branch-8jxl,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Response1,Response2,Response3,Response4,image1,training,intro1,intro2,intro3,train_conf1,green_tick,ANSWER1,next,go,cross_mark,ANSWER2,train_conf2,train_conf3,ANSWER3,train_conf4,ANSWER4,train_conf5,ANSWER5,didyouknow,definition,sampleimages,SAMguessed,visualization,question,test,ShowProgressBar,image0,black_arrow,black_arrow3,black_arrow4,black_arrow2,arrow_beam,answer,answer1,answer2,answer3,answer4,answer5,answer6,answer7,answer8,answer9,answer10,answer11,answer12,answer13,answer14,answer15,file_name,file_name1,file_name2,file_name3,file_name4,file_name5,file_name6,file_name7,file_name8,file_name9,file_name10,file_name11,file_name12,file_name13,file_name14,file_name15,didyouknow1,didyouknow2,didyouknow3,didyouknow4,didyouknow5,didyouknow6,didyouknow7,didyouknow8,didyouknow9,didyouknow10,didyouknow11,didyouknow12,didyouknow13,didyouknow14,didyouknow15,definition1,definition2,definition3,definition4,definition5,definition6,definition7,definition8,definition9,definition10,definition11,definition12,definition13,definition14,definition15,sampleimages1,sampleimages2,sampleimages3,sampleimages4,sampleimages5,sampleimages6,sampleimages7,sampleimages8,sampleimages9,sampleimages10,sampleimages11,sampleimages12,sampleimages13,sampleimages14,sampleimages15,SAMguessed1,SAMguessed2,SAMguessed3,SAMguessed4,SAMguessed5,SAMguessed6,SAMguessed7,SAMguessed8,SAMguessed9,SAMguessed10,SAMguessed11,SAMguessed12,SAMguessed13,SAMguessed14,SAMguessed15,visualization1,visualization2,visualization3,visualization4,visualization5,visualization6,visualization7,visualization8,visualization9,visualization10,visualization11,visualization12,visualization13,visualization14,visualization15,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10,question11,question12,question13,question14,question15
1,1614747036221,03/03/2021 04:50:36,1614747036071,-8,02/03/2021 20:50:36,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x1024,1280x881,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1614747052768,03/03/2021 04:50:52,1614747052651,-8,02/03/2021 20:50:52,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x1024,1280x881,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,1,1,1,Screen 1,advancementZone,continue_button,15210.640000004787,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1614747060944,03/03/2021 04:51:00,1614747060813,-8,02/03/2021 20:51:00,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x1024,1280x881,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,1,1,2,Screen 2,advancementZone,continue_button,8157.310000038706,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1614747062840,03/03/2021 04:51:02,1614747062734,-8,02/03/2021 20:51:02,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x1024,1280x881,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,1,1,3,Screen 3,advancementZone,continue_button,1917.0300000114366,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1614747066288,03/03/2021 04:51:06,1614747065954,-8,02/03/2021 20:51:05,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x1024,1280x881,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,1,1,4,Screen 4,advancementZone,continue_button,3216.2000000244007,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1614747068838,03/03/2021 04:51:08,1614747068745,-8,02/03/2021 20:51:08,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x1024,1280x881,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,1,1,5,Screen 5,advancementZone,continue_button,2787.404999951832,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1614747073943,03/03/2021 04:51:13,1614747073825,-8,02/03/2021 20:51:13,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x1024,1280x881,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,2,1,1,Screen 1,advancementZone,continue_button,5031.07500000624,,,,,0,1,0,,,,,,Introduction,Previous,,,,,natural_image_classification.jpeg,,intro1.jpg,intro2.jpg,intro3.jpg,,green_tick.jpg,,,,cross_mark.jpg,,,,,,,,,,,,,,,,,n02099712_n02099712_32_n02099712.jpeg,black_arrow1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1614747078928,03/03/2021 04:51:18,1614747078815,-8,02/03/2021 20:51:18,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x1024,1280x881,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,2,1,2,Imagenet,advancementZone,continue_button,4981.829999946058,,,,,0,1,0,,,,,,Introduction,Previous,,,,,natural_image_classification.jpeg,,intro1.jpg,intro2.jpg,intro3.jpg,,green_tick.jpg,,,,cross_mark.jpg,,,,,,,,,,,,,,,,,n02099712_n02099712_32_n02099712.jpeg,black_arrow1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1614747085179,03/03/2021 04:51:25,1614747085080,-8,02/03/2021 20:51:25,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x1024,1280x881,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,2,1,3,Screen 2,advancementZone,continue_button,6259.600000048522,,,,,0,1,0,,,,,,Introduction,Previous,,,,,natural_image_classification.jpeg,,intro1.jpg,intro2.jpg,intro3.jpg,,green_tick.jpg,,,,cross_mark.jpg,,,,,,,,,,,,,,,,,n02099712_n02099712_32_n02099712.jpeg,black_arrow1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1614747087049,03/03/2021 04:51:27,1614747086946,-8,02/03/2021 20:51:26,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x1024,1280x881,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,2,1,4,Screen 3,advancementZone,continue_button,1861.0849999822676,,,,,0,1,0,,,,,,Introduction,Previous,,,,,natural_image_classification.jpeg,,intro1.jpg,intro2.jpg,intro3.jpg,,green_tick.jpg,,,,cross_mark.jpg,,,,,,,,,,,,,,,,,n02099712_n02099712_32_n02099712.jpeg,black_arrow1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1614747088366,03/03/2021 04:51:28,1614747088268,-8,02/03/2021 20:51:28,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x1024,1280x881,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,2,1,5,Screen 4,advancementZone,continue_button,1317.1500000171363,,,,,0,1,0,,,,,,Introduction,Previous,,,,,natural_image_classification.jpeg,,intro1.jpg,intro2.jpg,intro3.jpg,,green_tick.jpg,,,,cross_mark.jpg,,,,,,,,,,,,,,,,,n02099712_n02099712_32_n02099712.jpeg,black_arrow1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1614747092564,03/03/2021 04:51:32,1614747092447,-8,02/03/2021 20:51:32,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x1024,1280x881,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,3,1,1,Screen 1,Zone1,continue_keyboard,4155.850000039209,,,,,0,1,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1614747098894,03/03/2021 04:51:38,1614747098788,-8,02/03/2021 20:51:38,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x1024,1280x881,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,3,1,2,Screen 2,advancementZone,response_button_text,6329.759999993257,,,Yes,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1614747099796,03/03/2021 04:51:39,1614747099648,-8,02/03/2021 20:51:39,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x1024,1280x881,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,3,1,3,Correct1,Zone3,response_button_text,850.925000035204,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1614747104487,03/03/2021 04:51:44,1614747104380,-8,02/03/2021 20:51:44,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x1024,1280x881,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,3,1,5,Screen 3,Zone5,response_button_text,4723.445000010543,,,No,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1614747105190,03/03/2021 04:51:45,1614747105089,-8,02/03/2021 20:51:45,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x1024,1280x881,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,3,1,6,Correct2,Zone3,response_button_text,700.139999971725,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1614747107346,03/03/2021 04:51:47,1614747107252,-8,02/03/2021 20:51:47,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x1024,1280x881,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,3,1,8,Screen 4,advancementZone,response_button_text,2155.930000008084,,,Yes,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1614747107863,03/03/2021 04:51:47,1614747107757,-8,02/03/2021 20:51:47,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x1024,1280x881,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,3,1,9,Correct3,Zone3,response_button_text,496.6150000109337,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1614747109538,03/03/2021 04:51:49,1614747109438,-8,02/03/2021 20:51:49,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x1024,1280x881,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,3,1,11,Screen 5,advancementZone,response_button_text,1672.7800000226125,,,Yes,1,0,1,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1614747115677,03/03/2021 04:51:55,1614747115582,-8,02/03/2021 20:51:55,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x1024,1280x881,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,3,1,13,Wrong4,Zone3,response_button_text,6136.500000022352,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1614747117979,03/03/2021 04:51:57,1614747117876,-8,02/03/2021 20:51:57,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x1024,1280x881,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,3,1,14,Screen 6,advancementZone,response_button_text,2285.734999983106,,,Yes,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1614747118505,03/03/2021 04:51:58,1614747118397,-8,02/03/2021 20:51:58,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x1024,1280x881,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,3,1,15,Correct5,Zone3,response_button_text,512.6999999629334,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1614747124917,03/03/2021 04:52:04,1614747124814,-8,02/03/2021 20:52:04,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,3,1,17,End of Training,Zone1,continue_keyboard,6410.0450000260025,,,,,0,1,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1614747129910,03/03/2021 04:52:09,1614747129806,-8,02/03/2021 20:52:09,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,4,1,1,Screen 1,Zone1,continue_keyboard,4978.845000034198,,,,,0,1,0,,,,,,Test Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1614747134710,03/03/2021 04:52:14,1614747134615,-8,02/03/2021 20:52:14,37087,30,task-34jo,,10562745,60123dd04003cc27b6906d5e,3213020,,complete,,603f158661e1d20008d55cdb,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Natural_NNs_Val,3,NNs,,,,,4,,Qualified,Input,Input,4,1,2,Screen 2,Zone1,continue_button,4800.38999998942,,,,,0,1,0,,,,,,Test Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
